"stop_id","pid","contraband"
"33595","1","None"
"33596","1","None"
"33597","1","None"
"33597","2","None"
"33598","1","None"
"33599","1","None"
"33600","1","Other Contraband or evidence"
"33601","1","Alcohol"
"33602","1","Alcohol"
"33603","1","Alcohol"
"33604","1","Alcohol"
"33605","1","None"
"33606","1","None"
"33607","1","None"
"33608","1","None"
"33609","1","None"
"33610","1","Alcohol"
"33611","1","Alcohol"
"33612","1","None"
"33613","1","Alcohol"
"33614","1","Alcohol"
"33615","1","Alcohol"
"33616","1","None"
"33617","1","None"
"33618","1","None"
"33619","1","None"
"33620","1","None"
"33621","1","None"
"33622","1","None"
"33623","1","None"
"33624","1","None"
"33625","1","None"
"33625","2","None"
"33626","1","None"
"33627","1","None"
"33628","1","None"
"33629","1","None"
"33630","1","None"
"33630","2","None"
"33631","1","None"
"33632","1","None"
"33633","1","None"
"33634","1","None"
"33635","1","None"
"33636","1","None"
"33637","1","None"
"33638","1","None"
"33639","1","None"
"33639","2","None"
"33639","3","None"
"33639","4","None"
"33639","5","None"
"33640","1","None"
"33641","1","None"
"33642","1","None"
"33643","1","None"
"33644","1","None"
"33645","1","None"
"33645","2","None"
"33646","1","None"
"33647","1","None"
"33648","1","None"
"33649","1","None"
"33650","1","Drugs/narcotics"
"33651","1","Drugs/narcotics"
"33651","1","Drug Paraphernalia"
"33652","1","None"
"33653","1","None"
"33654","1","None"
"33655","1","None"
"33656","1","None"
"33657","1","None"
"33658","1","None"
"33659","1","None"
"33660","1","None"
"33661","1","None"
"33662","1","None"
"33663","1","None"
"33664","1","None"
"33665","1","None"
"33666","1","None"
"33667","1","Drugs/narcotics"
"33667","1","Drug Paraphernalia"
"33668","1","None"
"33669","1","None"
"33669","2","None"
"33670","1","None"
"33671","1","None"
"33672","1","None"
"33673","1","None"
"33674","1","None"
"33675","1","None"
"33676","1","None"
"33677","1","None"
"33678","1","None"
"33679","1","None"
"33680","1","None"
"33681","1","None"
"33682","1","None"
"33683","1","None"
"33684","1","None"
"33685","1","None"
"33685","2","None"
"33686","1","None"
"33687","1","None"
"33688","1","None"
"33689","1","None"
"33690","1","None"
"33691","1","None"
"33692","1","None"
"33693","1","None"
"33694","1","None"
"33695","1","None"
"33696","1","None"
"33696","2","None"
"33697","1","None"
"33698","1","None"
"33699","1","None"
"33700","1","None"
"33701","1","Weapon(s) other than a firearm"
"33702","1","None"
"33703","1","None"
"33704","1","None"
"33705","1","None"
"33706","1","None"
"33707","1","None"
"33708","1","None"
"33709","1","Drug Paraphernalia"
"33710","1","None"
"33711","1","None"
"33712","1","None"
"33713","1","None"
"33713","2","None"
"33713","3","None"
"33713","4","None"
"33714","1","None"
"33715","1","None"
"33716","1","None"
"33717","1","None"
"33718","1","None"
"33719","1","None"
"33720","1","None"
"33721","1","None"
"33722","1","None"
"33723","1","None"
"33724","1","None"
"33725","1","None"
"33726","1","None"
"33727","1","None"
"33728","1","None"
"33729","1","None"
"33730","1","None"
"33730","2","None"
"33731","1","None"
"33732","1","None"
"33733","1","None"
"33734","1","None"
"33734","2","None"
"33735","1","None"
"33736","1","None"
"33737","1","None"
"33738","1","None"
"33739","1","None"
"33740","1","None"
"33741","1","None"
"33742","1","None"
"33743","1","None"
"33744","1","None"
"33745","1","None"
"33746","1","None"
"33747","1","None"
"33748","1","None"
"33749","1","None"
"33750","1","None"
"33750","2","None"
"33751","1","None"
"33752","1","Drugs/narcotics"
"33753","1","None"
"33754","1","Drugs/narcotics"
"33755","1","None"
"33756","1","None"
"33757","1","None"
"33758","1","None"
"33759","1","None"
"33760","1","None"
"33761","1","None"
"33762","1","None"
"33763","1","None"
"33764","1","None"
"33765","1","None"
"33766","1","None"
"33766","2","None"
"33767","1","None"
"33768","1","None"
"33769","1","None"
"33770","1","Drugs/narcotics"
"33770","1","Drug Paraphernalia"
"33771","1","None"
"33772","1","None"
"33773","1","None"
"33774","1","None"
"33775","1","None"
"33776","1","None"
"33777","1","None"
"33777","2","None"
"33777","3","None"
"33777","4","None"
"33777","5","None"
"33777","6","None"
"33778","1","None"
"33779","1","None"
"33780","1","None"
"33781","1","None"
"33782","1","None"
"33783","1","None"
"33784","1","None"
"33784","2","None"
"33784","3","None"
"33784","4","None"
"33785","1","None"
"33786","1","None"
"33787","1","None"
"33788","1","None"
"33789","1","None"
"33790","1","None"
"33791","1","Weapon(s) other than a firearm"
"33792","1","None"
"33793","1","None"
"33794","1","None"
"33794","2","None"
"33795","1","None"
"33795","2","None"
"33796","1","None"
"33796","2","None"
"33797","1","None"
"33798","1","None"
"33799","1","None"
"33800","1","None"
"33801","1","None"
"33802","1","None"
"33803","1","None"
"33804","1","None"
"33805","1","None"
"33806","1","None"
"33807","1","None"
"33808","1","None"
"33809","1","None"
"33810","1","None"
"33811","1","None"
"33812","1","None"
"33813","1","Drug Paraphernalia"
"33813","1","Drugs/narcotics"
"33814","1","None"
"33815","1","None"
"33815","2","None"
"33815","3","None"
"33816","1","None"
"33817","1","None"
"33818","1","None"
"33819","1","None"
"33820","1","None"
"33821","1","None"
"33822","1","None"
"33823","1","None"
"33824","1","None"
"33825","1","None"
"33826","1","None"
"33827","1","None"
"33828","1","None"
"33829","1","None"
"33830","1","None"
"33831","1","None"
"33832","1","None"
"33833","1","None"
"33834","1","None"
"33835","1","None"
"33836","1","None"
"33837","1","None"
"33838","1","None"
"33839","1","None"
"33840","1","None"
"33841","1","None"
"33842","1","None"
"33843","1","Drugs/narcotics"
"33844","1","Other Contraband or evidence"
"33845","1","None"
"33846","1","None"
"33847","1","None"
"33848","1","None"
"33849","1","None"
"33850","1","None"
"33851","1","None"
"33852","1","None"
"33853","1","None"
"33854","1","None"
"33855","1","None"
"33855","2","None"
"33856","1","None"
"33857","1","None"
"33858","1","None"
"33858","2","None"
"33859","1","None"
"33860","1","None"
"33861","1","None"
"33862","1","None"
"33863","1","None"
"33863","2","None"
"33863","3","None"
"33864","1","None"
"33865","1","None"
"33865","2","None"
"33866","1","None"
"33867","1","None"
"33868","1","None"
"33869","1","None"
"33870","1","None"
"33871","1","None"
"33872","1","None"
"33873","1","Alcohol"
"33874","1","None"
"33875","1","None"
"33876","1","None"
"33877","1","None"
"33878","1","Alcohol"
"33878","2","None"
"33878","3","Drug Paraphernalia"
"33878","3","Drugs/narcotics"
"33879","1","None"
"33880","1","None"
"33881","1","None"
"33882","1","None"
"33883","1","None"
"33884","1","None"
"33885","1","None"
"33886","1","None"
"33887","1","None"
"33888","1","None"
"33889","1","None"
"33890","1","None"
"33891","1","None"
"33892","1","Drugs/narcotics"
"33892","1","Drug Paraphernalia"
"33893","1","None"
"33894","1","None"
"33895","1","None"
"33896","1","None"
"33897","1","None"
"33898","1","None"
"33899","1","None"
"33900","1","None"
"33901","1","None"
"33902","1","None"
"33903","1","None"
"33904","1","None"
"33905","1","None"
"33906","1","None"
"33907","1","None"
"33908","1","Drugs/narcotics"
"33908","2","None"
"33909","1","None"
"33910","1","None"
"33911","1","None"
"33912","1","None"
"33913","1","None"
"33914","1","None"
"33915","1","Drugs/narcotics"
"33915","1","Drug Paraphernalia"
"33915","2","None"
"33915","3","None"
"33916","1","None"
"33917","1","None"
"33918","1","None"
"33919","1","None"
"33919","2","None"
"33920","1","None"
"33921","1","None"
"33922","1","Alcohol"
"33923","1","None"
"33924","1","None"
"33925","1","None"
"33925","2","None"
"33925","3","None"
"33926","1","None"
"33927","1","None"
"33928","1","None"
"33929","1","None"
"33930","1","None"
"33930","2","None"
"33931","1","None"
"33932","1","None"
"33933","1","None"
"33934","1","None"
"33935","1","Alcohol"
"33936","1","None"
"33937","1","None"
"33938","1","None"
"33939","1","None"
"33940","1","None"
"33941","1","None"
"33942","1","None"
"33943","1","None"
"33944","1","None"
"33945","1","None"
"33946","1","None"
"33947","1","None"
"33948","1","Alcohol"
"33948","1","Other Contraband or evidence"
"33949","1","None"
"33950","1","None"
"33951","1","None"
"33952","1","None"
"33953","1","None"
"33954","1","None"
"33955","1","None"
"33956","1","None"
"33957","1","None"
"33958","1","None"
"33959","1","None"
"33960","1","None"
"33961","1","None"
"33962","1","None"
"33963","1","None"
"33963","2","None"
"33964","1","None"
"33965","1","None"
"33966","1","None"
"33967","1","None"
"33968","1","None"
"33969","1","None"
"33970","1","None"
"33971","1","None"
"33972","1","None"
"33973","1","None"
"33974","1","None"
"33975","1","None"
"33976","1","None"
"33977","1","None"
"33978","1","None"
"33979","1","None"
"33979","2","None"
"33979","3","None"
"33980","1","None"
"33981","1","None"
"33982","1","Drugs/narcotics"
"33983","1","None"
"33984","1","None"
"33985","1","None"
"33985","2","None"
"33986","1","None"
"33987","1","None"
"33988","1","Drugs/narcotics"
"33989","1","None"
"33990","1","Alcohol"
"33991","1","None"
"33992","1","None"
"33992","2","None"
"33993","1","None"
"33994","1","None"
"33995","1","Alcohol"
"33996","1","None"
"33997","1","Alcohol"
"33998","1","None"
"33999","1","None"
"34000","1","None"
"34001","1","None"
"34002","1","Alcohol"
"34003","1","None"
"34004","1","None"
"34005","1","None"
"34006","1","None"
"34007","1","None"
"34008","1","None"
"34009","1","None"
"34010","1","None"
"34011","1","None"
"34011","2","None"
"34011","3","None"
"34011","4","None"
"34011","5","None"
"34011","6","None"
"34011","7","None"
"34011","8","None"
"34012","1","None"
"34013","1","None"
"34014","1","None"
"34015","1","None"
"34016","1","None"
"34016","2","None"
"34016","3","None"
"34016","4","None"
"34016","5","None"
"34016","6","None"
"34016","7","None"
"34016","8","None"
"34017","1","None"
"34018","1","None"
"34019","1","None"
"34020","1","None"
"34021","1","None"
"34022","1","None"
"34023","1","None"
"34024","1","None"
"34025","1","None"
"34026","1","None"
"34027","1","None"
"34028","1","None"
"34029","1","None"
"34030","1","None"
"34031","1","None"
"34032","1","None"
"34033","1","None"
"34034","1","None"
"34035","1","None"
"34036","1","None"
"34037","1","None"
"34038","1","None"
"34039","1","None"
"34040","1","None"
"34041","1","None"
"34041","2","None"
"34042","1","None"
"34043","1","None"
"34044","1","None"
"34045","1","None"
"34046","1","None"
"34047","1","None"
"34048","1","None"
"34049","1","None"
"34050","1","None"
"34051","1","None"
"34052","1","None"
"34053","1","None"
"34054","1","None"
"34055","1","None"
"34056","1","None"
"34057","1","None"
"34057","2","None"
"34058","1","None"
"34059","1","None"
"34060","1","None"
"34061","1","None"
"34062","1","None"
"34063","1","None"
"34064","1","None"
"34065","1","None"
"34066","1","None"
"34067","1","None"
"34068","1","None"
"34069","1","None"
"34070","1","None"
"34071","1","None"
"34072","1","None"
"34073","1","None"
"34074","1","Drugs/narcotics"
"34074","2","Drugs/narcotics"
"34074","3","None"
"34075","1","None"
"34076","1","None"
"34077","1","None"
"34077","2","None"
"34078","1","None"
"34079","1","None"
"34080","1","None"
"34081","1","Other Contraband or evidence"
"34082","1","None"
"34083","1","None"
"34084","1","None"
"34085","1","None"
"34086","1","None"
"34087","1","Suspected Stolen property"
"34088","1","None"
"34089","1","None"
"34090","1","None"
"34091","1","None"
"34092","1","None"
"34093","1","None"
"34094","1","Drug Paraphernalia"
"34094","1","Other Contraband or evidence"
"34095","1","None"
"34096","1","None"
"34097","1","None"
"34097","2","None"
"34098","1","None"
"34099","1","None"
"34100","1","None"
"34101","1","None"
"34102","1","None"
"34102","2","None"
"34103","1","None"
"34104","1","None"
"34105","1","None"
"34106","1","None"
"34107","1","None"
"34108","1","None"
"34109","1","None"
"34110","1","None"
"34111","1","None"
"34112","1","None"
"34113","1","None"
"34114","1","None"
"34115","1","None"
"34116","1","None"
"34117","1","None"
"34118","1","None"
"34119","1","None"
"34120","1","None"
"34121","1","None"
"34121","2","None"
"34122","1","None"
"34123","1","None"
"34124","1","None"
"34125","1","None"
"34126","1","None"
"34127","1","None"
"34128","1","None"
"34129","1","None"
"34130","1","None"
"34131","1","None"
"34132","1","Alcohol"
"34133","1","None"
"34134","1","None"
"34135","1","None"
"34135","2","None"
"34135","3","None"
"34135","4","None"
"34135","5","None"
"34136","1","None"
"34137","1","None"
"34138","1","None"
"34139","1","None"
"34140","1","None"
"34141","1","None"
"34142","1","None"
"34143","1","None"
"34144","1","None"
"34145","1","None"
"34146","1","None"
"34147","1","None"
"34148","1","None"
"34149","1","None"
"34150","1","None"
"34150","2","None"
"34151","1","None"
"34152","1","None"
"34153","1","None"
"34154","1","None"
"34155","1","Firearm(s)"
"34155","1","Ammunition"
"34156","1","None"
"34157","1","None"
"34158","1","None"
"34159","1","None"
"34160","1","None"
"34161","1","None"
"34162","1","None"
"34163","1","None"
"34164","1","None"
"34165","1","None"
"34166","1","None"
"34167","1","None"
"34168","1","None"
"34168","2","None"
"34169","1","None"
"34170","1","None"
"34171","1","None"
"34172","1","Firearm(s)"
"34172","1","Ammunition"
"34173","1","None"
"34174","1","None"
"34175","1","None"
"34176","1","None"
"34177","1","None"
"34178","1","None"
"34179","1","None"
"34180","1","None"
"34181","1","None"
"34182","1","None"
"34183","1","None"
"34184","1","None"
"34185","1","None"
"34186","1","None"
"34187","1","None"
"34188","1","None"
"34189","1","None"
"34190","1","None"
"34191","1","None"
"34192","1","None"
"34193","1","None"
"34194","1","None"
"34195","1","None"
"34196","1","None"
"34197","1","None"
"34198","1","None"
"34199","1","Other Contraband or evidence"
"34200","1","None"
"34201","1","None"
"34202","1","None"
"34203","1","None"
"34204","1","Drugs/narcotics"
"34205","1","None"
"34206","1","None"
"34207","1","None"
"34208","1","None"
"34209","1","None"
"34210","1","None"
"34211","1","None"
"34212","1","None"
"34213","1","None"
"34214","1","None"
"34214","2","None"
"34215","1","None"
"34216","1","None"
"34217","1","None"
"34218","1","None"
"34219","1","None"
"34220","1","None"
"34221","1","None"
"34222","1","None"
"34223","1","None"
"34224","1","None"
"34225","1","None"
"34226","1","None"
"34227","1","None"
"34228","1","None"
"34229","1","None"
"34230","1","None"
"34231","1","None"
"34231","2","None"
"34231","3","None"
"34231","4","None"
"34232","1","None"
"34233","1","Drugs/narcotics"
"34234","1","None"
"34235","1","None"
"34236","1","None"
"34237","1","None"
"34238","1","None"
"34239","1","Drug Paraphernalia"
"34240","1","None"
"34241","1","None"
"34242","1","None"
"34243","1","None"
"34244","1","None"
"34245","1","None"
"34245","2","None"
"34246","1","None"
"34247","1","None"
"34248","1","None"
"34249","1","None"
"34250","1","None"
"34251","1","None"
"34252","1","None"
"34253","1","None"
"34254","1","None"
"34255","1","None"
"34256","1","None"
"34257","1","None"
"34258","1","None"
"34259","1","None"
"34260","1","None"
"34261","1","None"
"34261","2","None"
"34261","3","None"
"34261","4","None"
"34261","5","None"
"34261","6","None"
"34262","1","None"
"34263","1","None"
"34264","1","None"
"34265","1","None"
"34266","1","None"
"34267","1","None"
"34268","1","None"
"34269","1","None"
"34270","1","None"
"34271","1","None"
"34272","1","None"
"34273","1","None"
"34274","1","None"
"34274","2","None"
"34275","1","Other Contraband or evidence"
"34275","2","Other Contraband or evidence"
"34276","1","None"
"34277","1","None"
"34277","2","None"
"34278","1","None"
"34279","1","None"
"34280","1","None"
"34281","1","None"
"34282","1","None"
"34283","1","None"
"34284","1","None"
"34285","1","None"
"34286","1","None"
"34287","1","Alcohol"
"34288","1","None"
"34289","1","None"
"34289","2","None"
"34290","1","None"
"34291","1","None"
"34292","1","None"
"34293","1","None"
"34294","1","None"
"34295","1","Drug Paraphernalia"
"34295","1","Weapon(s) other than a firearm"
"34296","1","Weapon(s) other than a firearm"
"34296","1","Drugs/narcotics"
"34297","1","None"
"34298","1","None"
"34298","2","None"
"34299","1","None"
"34300","1","Alcohol"
"34300","2","Alcohol"
"34301","1","None"
"34302","1","None"
"34303","1","Drugs/narcotics"
"34303","1","Drug Paraphernalia"
"34304","1","None"
"34305","1","None"
"34305","2","None"
"34306","1","None"
"34307","1","None"
"34308","1","None"
"34309","1","Drug Paraphernalia"
"34310","1","None"
"34311","1","Drug Paraphernalia"
"34312","1","None"
"34313","1","None"
"34314","1","None"
"34315","1","None"
"34316","1","None"
"34317","1","None"
"34318","1","None"
"34319","1","None"
"34320","1","None"
"34321","1","None"
"34322","1","None"
"34323","1","Weapon(s) other than a firearm"
"34323","2","Weapon(s) other than a firearm"
"34324","1","None"
"34325","1","None"
"34326","1","None"
"34327","1","None"
"34328","1","None"
"34329","1","None"
"34330","1","None"
"34331","1","None"
"34332","1","None"
"34333","1","None"
"34334","1","None"
"34335","1","None"
"34336","1","None"
"34337","1","None"
"34338","1","None"
"34339","1","None"
"34340","1","None"
"34341","1","None"
"34341","2","None"
"34341","3","None"
"34342","1","None"
"34343","1","None"
"34344","1","None"
"34345","1","None"
"34346","1","None"
"34347","1","None"
"34348","1","Drugs/narcotics"
"34348","1","Drug Paraphernalia"
"34349","1","None"
"34350","1","Drugs/narcotics"
"34350","1","Drug Paraphernalia"
"34351","1","None"
"34352","1","None"
"34353","1","None"
"34354","1","None"
"34355","1","None"
"34356","1","None"
"34357","1","None"
"34358","1","None"
"34359","1","None"
"34360","1","None"
"34361","1","None"
"34362","1","None"
"34362","2","None"
"34362","3","None"
"34363","1","None"
"34364","1","None"
"34365","1","None"
"34366","1","None"
"34367","1","None"
"34368","1","None"
"34369","1","None"
"34370","1","None"
"34371","1","Other Contraband or evidence"
"34372","1","None"
"34373","1","None"
"34374","1","None"
"34375","1","None"
"34376","1","None"
"34377","1","None"
"34378","1","None"
"34379","1","None"
"34380","1","None"
"34381","1","None"
"34382","1","None"
"34383","1","None"
"34384","1","None"
"34384","2","None"
"34385","1","None"
"34386","1","None"
"34387","1","None"
"34388","1","None"
"34389","1","None"
"34390","1","None"
"34391","1","None"
"34392","1","None"
"34393","1","None"
"34394","1","None"
"34395","1","None"
"34395","2","None"
"34395","3","None"
"34395","4","None"
"34396","1","None"
"34397","1","None"
"34398","1","None"
"34399","1","None"
"34400","1","None"
"34401","1","None"
"34402","1","Weapon(s) other than a firearm"
"34403","1","None"
"34404","1","None"
"34405","1","None"
"34406","1","Drugs/narcotics"
"34407","1","None"
"34408","1","None"
"34409","1","None"
"34410","1","None"
"34411","1","None"
"34412","1","None"
"34413","1","None"
"34414","1","None"
"34415","1","None"
"34416","1","None"
"34417","1","None"
"34418","1","None"
"34419","1","None"
"34420","1","None"
"34421","1","None"
"34422","1","None"
"34423","1","None"
"34424","1","None"
"34425","1","None"
"34426","1","None"
"34427","1","None"
"34428","1","None"
"34429","1","None"
"34430","1","None"
"34431","1","None"
"34432","1","None"
"34433","1","None"
"34434","1","None"
"34435","1","None"
"34436","1","None"
"34437","1","None"
"34438","1","None"
"34438","2","None"
"34439","1","None"
"34440","1","None"
"34441","1","None"
"34442","1","Alcohol"
"34443","1","None"
"34444","1","None"
"34445","1","None"
"34446","1","None"
"34447","1","None"
"34448","1","None"
"34448","2","None"
"34449","1","None"
"34450","1","None"
"34450","2","None"
"34450","3","None"
"34451","1","None"
"34452","1","None"
"34453","1","None"
"34454","1","None"
"34455","1","None"
"34456","1","None"
"34457","1","Alcohol"
"34458","1","None"
"34458","2","None"
"34459","1","None"
"34460","1","None"
"34460","2","Weapon(s) other than a firearm"
"34461","1","None"
"34462","1","None"
"34463","1","Alcohol"
"34463","2","Alcohol"
"34463","3","Alcohol"
"34464","1","None"
"34465","1","None"
"34466","1","None"
"34467","1","None"
"34468","1","None"
"34469","1","None"
"34470","1","None"
"34471","1","None"
"34472","1","None"
"34473","1","None"
"34474","1","None"
"34475","1","None"
"34476","1","None"
"34477","1","None"
"34478","1","None"
"34479","1","None"
"34480","1","None"
"34481","1","Drugs/narcotics"
"34481","1","Money"
"34481","1","Other Contraband or evidence"
"34482","1","None"
"34483","1","None"
"34484","1","None"
"34485","1","None"
"34485","2","None"
"34486","1","None"
"34487","1","None"
"34488","1","None"
"34489","1","None"
"34490","1","None"
"34491","1","None"
"34492","1","None"
"34493","1","None"
"34494","1","None"
"34494","2","None"
"34495","1","None"
"34496","1","None"
"34497","1","None"
"34498","1","None"
"34499","1","Alcohol"
"34500","1","None"
"34501","1","None"
"34502","1","None"
"34502","2","None"
"34503","1","None"
"34504","1","None"
"34505","1","None"
"34506","1","None"
"34507","1","None"
"34507","2","None"
"34507","3","None"
"34507","4","None"
"34508","1","None"
"34509","1","None"
"34510","1","None"
"34510","2","None"
"34510","3","None"
"34511","1","None"
"34512","1","None"
"34513","1","Drugs/narcotics"
"34513","1","Drug Paraphernalia"
"34513","1","Cell phone(s) or electronic device(s)"
"34514","1","None"
"34515","1","None"
"34516","1","None"
"34517","1","None"
"34518","1","None"
"34519","1","None"
"34520","1","None"
"34521","1","None"
"34522","1","None"
"34523","1","None"
"34524","1","None"
"34525","1","None"
"34526","1","None"
"34527","1","None"
"34528","1","None"
"34529","1","None"
"34530","1","None"
"34530","2","None"
"34531","1","None"
"34532","1","None"
"34533","1","None"
"34534","1","None"
"34535","1","None"
"34536","1","None"
"34537","1","None"
"34538","1","None"
"34539","1","None"
"34539","2","None"
"34540","1","None"
"34540","2","None"
"34541","1","None"
"34542","1","None"
"34543","1","None"
"34544","1","None"
"34545","1","None"
"34545","2","None"
"34546","1","None"
"34547","1","None"
"34548","1","None"
"34549","1","None"
"34550","1","None"
"34551","1","None"
"34551","2","None"
"34552","1","None"
"34552","2","None"
"34552","3","None"
"34553","1","Other Contraband or evidence"
"34553","2","None"
"34554","1","None"
"34555","1","None"
"34556","1","None"
"34557","1","None"
"34558","1","None"
"34559","1","None"
"34560","1","Drugs/narcotics"
"34560","1","Drug Paraphernalia"
"34561","1","None"
"34561","2","None"
"34562","1","None"
"34563","1","None"
"34564","1","None"
"34565","1","None"
"34566","1","None"
"34567","1","None"
"34568","1","Drugs/narcotics"
"34569","1","None"
"34570","1","None"
"34571","1","Alcohol"
"34571","2","Alcohol"
"34572","1","None"
"34572","2","None"
"34572","3","None"
"34572","4","None"
"34573","1","None"
"34574","1","None"
"34575","1","None"
"34576","1","None"
"34577","1","None"
"34578","1","Other Contraband or evidence"
"34579","1","Weapon(s) other than a firearm"
"34580","1","None"
"34581","1","None"
"34582","1","None"
"34582","2","None"
"34582","3","None"
"34583","1","None"
"34584","1","None"
"34585","1","None"
"34586","1","None"
"34587","1","None"
"34588","1","None"
"34589","1","None"
"34590","1","None"
"34591","1","None"
"34592","1","None"
"34593","1","None"
"34594","1","None"
"34595","1","None"
"34596","1","None"
"34597","1","None"
"34598","1","None"
"34599","1","None"
"34599","2","None"
"34600","1","None"
"34601","1","None"
"34602","1","None"
"34603","1","Drug Paraphernalia"
"34604","1","None"
"34605","1","None"
"34606","1","None"
"34607","1","None"
"34608","1","None"
"34609","1","None"
"34610","1","None"
"34610","2","None"
"34611","1","None"
"34612","1","None"
"34613","1","None"
"34614","1","None"
"34615","1","None"
"34616","1","None"
"34617","1","None"
"34618","1","None"
"34618","2","None"
"34618","3","None"
"34618","4","None"
"34619","1","None"
"34620","1","None"
"34621","1","None"
"34622","1","None"
"34623","1","None"
"34623","2","None"
"34624","1","None"
"34625","1","None"
"34626","1","None"
"34627","1","None"
"34628","1","None"
"34629","1","None"
"34630","1","None"
"34631","1","None"
"34632","1","None"
"34633","1","None"
"34633","2","None"
"34634","1","None"
"34635","1","None"
"34636","1","None"
"34636","2","None"
"34636","3","None"
"34637","1","None"
"34638","1","None"
"34638","2","None"
"34639","1","None"
"34640","1","None"
"34641","1","None"
"34642","1","None"
"34643","1","Drug Paraphernalia"
"34644","1","None"
"34645","1","None"
"34646","1","None"
"34647","1","None"
"34648","1","None"
"34649","1","None"
"34650","1","None"
"34651","1","None"
"34652","1","None"
"34653","1","None"
"34654","1","None"
"34654","2","None"
"34654","3","None"
"34654","4","None"
"34655","1","None"
"34656","1","None"
"34657","1","None"
"34658","1","None"
"34659","1","None"
"34660","1","None"
"34661","1","None"
"34662","1","None"
"34663","1","None"
"34664","1","None"
"34665","1","None"
"34666","1","None"
"34666","2","None"
"34667","1","None"
"34668","1","None"
"34669","1","None"
"34670","1","None"
"34671","1","None"
"34672","1","None"
"34673","1","None"
"34673","2","None"
"34674","1","None"
"34675","1","None"
"34676","1","None"
"34677","1","None"
"34677","2","None"
"34678","1","None"
"34679","1","None"
"34680","1","None"
"34681","1","None"
"34682","1","None"
"34682","2","None"
"34683","1","None"
"34684","1","None"
"34685","1","None"
"34686","1","None"
"34687","1","None"
"34688","1","None"
"34689","1","None"
"34690","1","None"
"34691","1","None"
"34692","1","None"
"34693","1","None"
"34694","1","None"
"34695","1","None"
"34695","2","None"
"34695","3","None"
"34696","1","None"
"34697","1","Alcohol"
"34698","1","None"
"34699","1","Alcohol"
"34700","1","None"
"34701","1","None"
"34702","1","None"
"34703","1","None"
"34704","1","None"
"34705","1","None"
"34706","1","None"
"34707","1","None"
"34708","1","None"
"34709","1","None"
"34710","1","None"
"34711","1","None"
"34712","1","None"
"34713","1","None"
"34714","1","None"
"34715","1","None"
"34716","1","Weapon(s) other than a firearm"
"34717","1","None"
"34718","1","None"
"34719","1","None"
"34720","1","None"
"34721","1","Alcohol"
"34722","1","None"
"34723","1","None"
"34724","1","None"
"34725","1","None"
"34726","1","None"
"34727","1","None"
"34728","1","None"
"34729","1","None"
"34730","1","None"
"34731","1","None"
"34732","1","None"
"34733","1","None"
"34734","1","None"
"34735","1","None"
"34736","1","None"
"34737","1","None"
"34738","1","None"
"34739","1","None"
"34740","1","None"
"34741","1","None"
"34742","1","None"
"34743","1","None"
"34743","2","Drug Paraphernalia"
"34744","1","None"
"34745","1","None"
"34746","1","None"
"34747","1","None"
"34748","1","Drugs/narcotics"
"34749","1","None"
"34750","1","None"
"34751","1","None"
"34752","1","None"
"34753","1","None"
"34753","2","None"
"34754","1","None"
"34755","1","None"
"34756","1","None"
"34757","1","None"
"34758","1","None"
"34759","1","None"
"34760","1","None"
"34761","1","Alcohol"
"34762","1","None"
"34763","1","None"
"34764","1","None"
"34765","1","None"
"34766","1","None"
"34767","1","None"
"34768","1","None"
"34769","1","None"
"34770","1","None"
"34771","1","Drugs/narcotics"
"34771","1","Drug Paraphernalia"
"34771","1","Money"
"34771","1","Cell phone(s) or electronic device(s)"
"34772","1","None"
"34773","1","None"
"34774","1","None"
"34775","1","None"
"34776","1","None"
"34777","1","None"
"34778","1","None"
"34779","1","None"
"34780","1","None"
"34781","1","None"
"34782","1","None"
"34783","1","None"
"34784","1","None"
"34785","1","None"
"34786","1","None"
"34787","1","None"
"34788","1","None"
"34789","1","None"
"34790","1","None"
"34791","1","None"
"34792","1","None"
"34793","1","None"
"34794","1","None"
"34795","1","None"
"34796","1","None"
"34797","1","None"
"34798","1","None"
"34799","1","None"
"34800","1","None"
"34801","1","None"
"34802","1","None"
"34803","1","None"
"34804","1","None"
"34805","1","None"
"34806","1","None"
"34807","1","None"
"34808","1","Drugs/narcotics"
"34808","2","None"
"34808","3","None"
"34808","4","None"
"34809","1","None"
"34810","1","None"
"34811","1","None"
"34812","1","None"
"34813","1","None"
"34814","1","None"
"34815","1","None"
"34816","1","None"
"34817","1","None"
"34818","1","None"
"34818","2","Drugs/narcotics"
"34818","3","Drug Paraphernalia"
"34818","4","None"
"34818","5","None"
"34819","1","None"
"34820","1","None"
"34821","1","None"
"34822","1","None"
"34823","1","None"
"34823","2","None"
"34824","1","None"
"34825","1","None"
"34826","1","None"
"34827","1","None"
"34828","1","None"
"34828","2","None"
"34829","1","None"
"34830","1","None"
"34831","1","None"
"34832","1","None"
"34833","1","None"
"34834","1","None"
"34835","1","None"
"34836","1","None"
"34837","1","None"
"34838","1","None"
"34839","1","None"
"34840","1","Drugs/narcotics"
"34840","1","Cell phone(s) or electronic device(s)"
"34841","1","None"
"34842","1","None"
"34843","1","None"
"34844","1","None"
"34845","1","None"
"34846","1","None"
"34847","1","None"
"34848","1","None"
"34849","1","None"
"34850","1","Drug Paraphernalia"
"34851","1","None"
"34852","1","None"
"34853","1","None"
"34854","1","None"
"34855","1","None"
"34856","1","None"
