"stop_id","pid","basis_for_search","basis_for_search_explanation"
"38195","1","",""
"38196","1","",""
"38197","1","",""
"38198","1","",""
"38198","2","",""
"38199","1","",""
"38200","1","Incident to arrest","MALE PLACED ON A 5150 HOLD"
"38201","1","Incident to arrest","detention for 5150"
"38202","1","",""
"38202","2","",""
"38202","3","",""
"38203","1","",""
"38204","1","",""
"38205","1","Incident to arrest","subject arrested"
"38206","1","",""
"38207","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38208","1","",""
"38209","1","",""
"38210","1","",""
"38211","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38211","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"38212","1","",""
"38213","1","",""
"38214","1","Incident to arrest","SAME AS BEFORE"
"38215","1","",""
"38216","1","",""
"38217","1","",""
"38218","1","",""
"38219","1","Officer Safety/safety of others","blah blah weapons"
"38219","1","Suspected weapons","blah blah weapons"
"38220","1","",""
"38221","1","",""
"38222","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38223","1","",""
"38223","2","",""
"38224","1","",""
"38225","1","",""
"38226","1","",""
"38227","1","",""
"38228","1","",""
"38229","1","",""
"38230","1","",""
"38231","1","Incident to arrest","arrested"
"38232","1","",""
"38232","2","",""
"38233","1","",""
"38234","1","Incident to arrest","Searched person incident to custodial arrest"
"38235","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38236","1","",""
"38237","1","",""
"38238","1","",""
"38239","1","",""
"38240","1","",""
"38241","1","",""
"38242","1","",""
"38243","1","",""
"38244","1","Incident to arrest","arrest"
"38245","1","",""
"38245","2","",""
"38246","1","",""
"38247","1","",""
"38248","1","",""
"38249","1","",""
"38250","1","",""
"38251","1","",""
"38252","1","",""
"38252","2","",""
"38253","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38253","2","",""
"38253","3","Condition of parole / probation/ PRCS / mandatory supervision",""
"38254","1","Incident to arrest","ILLEGAL LODGING"
"38254","1","Condition of parole / probation/ PRCS / mandatory supervision","ILLEGAL LODGING"
"38255","1","Incident to arrest","ARRESTED"
"38256","1","",""
"38256","2","",""
"38256","3","",""
"38256","4","",""
"38257","1","",""
"38257","2","Incident to arrest","ARRESTED"
"38258","1","",""
"38258","2","",""
"38258","3","",""
"38258","4","",""
"38259","1","",""
"38260","1","",""
"38261","1","",""
"38262","1","",""
"38262","2","",""
"38262","3","",""
"38263","1","Incident to arrest","WARRANT ARREST"
"38264","1","",""
"38265","1","",""
"38266","1","Evidence of crime","530 crime scene/case"
"38267","1","",""
"38268","1","",""
"38269","1","Evidence of crime","In hotel room with a stolen credit card."
"38270","1","",""
"38271","1","Incident to arrest","arrested"
"38272","1","Incident to arrest","Subject was placed under arest for being under the influence of a controlled substance."
"38273","1","",""
"38273","2","",""
"38274","1","Incident to arrest","Search incident to arrest"
"38275","1","",""
"38276","1","",""
"38277","1","",""
"38278","1","",""
"38279","1","",""
"38280","1","",""
"38281","1","",""
"38282","1","",""
"38283","1","",""
"38284","1","",""
"38285","1","",""
"38286","1","",""
"38287","1","",""
"38288","1","",""
"38289","1","",""
"38290","1","",""
"38291","1","",""
"38292","1","Incident to arrest","Detained for 5150 WI"
"38293","1","Incident to arrest","Detained for 5150 WI"
"38294","1","",""
"38295","1","",""
"38296","1","Incident to arrest","5150 WI"
"38297","1","",""
"38298","1","",""
"38299","1","Incident to arrest","Inc. to arrest"
"38300","1","",""
"38300","2","",""
"38301","1","Incident to arrest","5150 search"
"38302","1","",""
"38303","1","",""
"38304","1","Incident to arrest","Two misdemeanor arrest warrants"
"38305","1","",""
"38306","1","",""
"38306","2","",""
"38307","1","",""
"38308","1","Consent given","CONSENT"
"38308","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"38309","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38310","1","",""
"38311","1","Incident to arrest","5150 hold"
"38312","1","Officer Safety/safety of others","5150 INV"
"38313","1","Consent given","CONSENT VEH SEARCH"
"38314","1","",""
"38315","1","",""
"38316","1","",""
"38317","1","",""
"38318","1","",""
"38319","1","",""
"38320","1","",""
"38321","1","",""
"38322","1","",""
"38323","1","Consent given","pat down then search "
"38323","1","Officer Safety/safety of others","pat down then search "
"38324","1","",""
"38325","1","",""
"38326","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38327","1","",""
"38328","1","",""
"38329","1","",""
"38330","1","",""
"38331","1","",""
"38332","1","",""
"38333","1","",""
"38334","1","Incident to arrest","Incident to arrest"
"38335","1","",""
"38336","1","",""
"38337","1","",""
"38338","1","",""
"38339","1","",""
"38340","1","",""
"38341","1","",""
"38342","1","Incident to arrest","Subject had a warrant for his arrest."
"38343","1","Incident to arrest","Subject had a warrant for his arrest."
"38344","1","",""
"38345","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38345","2","Officer Safety/safety of others","Pat down search for weapons"
"38345","3","",""
"38346","1","",""
"38347","1","",""
"38348","1","",""
"38349","1","",""
"38350","1","",""
"38351","1","",""
"38351","2","",""
"38352","1","",""
"38353","1","",""
"38354","1","",""
"38355","1","",""
"38356","1","",""
"38357","1","",""
"38358","1","",""
"38359","1","",""
"38360","1","",""
"38361","1","Incident to arrest","979pc "
"38362","1","",""
"38363","1","",""
"38364","1","Officer Safety/safety of others","KNOWN TO CONCEAL SHAP WEAPONS FROM PREVIOUS CONTACTS.  DETAINED "
"38365","1","Incident to arrest","subj on probation and was under arrest"
"38365","1","Condition of parole / probation/ PRCS / mandatory supervision","subj on probation and was under arrest"
"38366","1","Suspected weapons","SUBJECT WASNT COMPLIANT AND WAS SEARCHED FOR WEAPONS"
"38367","1","",""
"38368","1","",""
"38369","1","Incident to arrest","search of person and proprty was conducted incident to arrest"
"38370","1","",""
"38371","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38372","1","",""
"38373","1","",""
"38374","1","",""
"38375","1","Incident to arrest","in custody for 5150"
"38376","1","",""
"38376","2","",""
"38377","1","",""
"38377","2","",""
"38378","1","",""
"38379","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38380","1","Incident to arrest","subject matched the description of a wanted flyer. subject arrested and booked."
"38381","1","",""
"38382","1","",""
"38383","1","",""
"38383","2","",""
"38384","1","",""
"38385","1","",""
"38386","1","Suspected weapons","investiagtion of disturbance"
"38386","2","",""
"38387","1","Incident to arrest","Victim is going to prosecute suspect"
"38388","1","",""
"38389","1","",""
"38390","1","Consent given","4th waiver"
"38391","1","",""
"38392","1","",""
"38393","1","",""
"38394","1","Incident to arrest","searched person and property "
"38395","1","",""
"38396","1","",""
"38397","1","",""
"38398","1","Officer Safety/safety of others","incident to arrest"
"38399","1","",""
"38399","2","",""
"38400","1","",""
"38401","1","Officer Safety/safety of others","Detained subject due to having met 5150 criteria. Searched subject before transporting to hospital."
"38401","1","Incident to arrest","Detained subject due to having met 5150 criteria. Searched subject before transporting to hospital."
"38402","1","Odor of contraband","subject was arrested for being drunk"
"38402","1","Incident to arrest","subject was arrested for being drunk"
"38403","1","",""
"38404","1","",""
"38405","1","",""
"38405","2","",""
"38405","3","",""
"38406","1","Incident to arrest","SUBJECT HAD ACTIVE WARRANT"
"38407","1","",""
"38408","1","",""
"38409","1","",""
"38410","1","",""
"38411","1","",""
"38412","1","",""
"38413","1","",""
"38414","1","",""
"38415","1","Condition of parole / probation/ PRCS / mandatory supervision","PROBATION "
"38415","1","Incident to arrest","PROBATION "
"38416","1","Incident to arrest","5150 hold"
"38417","1","",""
"38418","1","Incident to arrest","SUBJECT PLACED UNDER ARREST BY MTS FOR RESISTING"
"38419","1","",""
"38420","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38421","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38422","1","",""
"38423","1","",""
"38424","1","",""
"38425","1","",""
"38426","1","",""
"38427","1","",""
"38428","1","",""
"38429","1","",""
"38430","1","",""
"38431","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38431","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"38432","1","Vehicle inventory","DRIVER ARRESTED"
"38432","1","Incident to arrest","DRIVER ARRESTED"
"38433","1","",""
"38434","1","",""
"38435","1","",""
"38436","1","",""
"38437","1","",""
"38438","1","",""
"38439","1","",""
"38440","1","",""
"38441","1","",""
"38442","1","Condition of parole / probation/ PRCS / mandatory supervision","subj on probation and was under arrest"
"38442","1","Incident to arrest","subj on probation and was under arrest"
"38443","1","",""
"38444","1","",""
"38445","1","",""
"38446","1","",""
"38447","1","",""
"38448","1","",""
"38449","1","",""
"38450","1","",""
"38451","1","",""
"38452","1","",""
"38453","1","Incident to arrest","incident to arrest"
"38454","1","",""
"38455","1","",""
"38456","1","",""
"38456","2","",""
"38457","1","",""
"38458","1","",""
"38459","1","",""
"38460","1","",""
"38461","1","",""
"38462","1","",""
"38463","1","Incident to arrest","arrested"
"38464","1","",""
"38465","1","",""
"38466","1","Incident to arrest","drunk"
"38467","1","",""
"38468","1","",""
"38469","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38470","1","",""
"38471","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38472","1","Officer Safety/safety of others","Officer safety"
"38472","2","",""
"38472","3","",""
"38473","1","Incident to arrest","arrested for DV"
"38474","1","",""
"38475","1","",""
"38476","1","",""
"38477","1","",""
"38478","1","Incident to arrest","arrested for dui"
"38478","1","Vehicle inventory","arrested for dui"
"38479","1","Incident to arrest","subject was arrested"
"38480","1","",""
"38481","1","Incident to arrest","warrant arrest"
"38481","1","Condition of parole / probation/ PRCS / mandatory supervision","warrant arrest"
"38482","1","",""
"38483","1","",""
"38484","1","",""
"38485","1","Incident to arrest","MALE WAS SEARCH AFTER ARREST"
"38486","1","",""
"38487","1","",""
"38488","1","",""
"38489","1","Incident to arrest","ARREST FOR DUI"
"38490","1","",""
"38491","1","",""
"38492","1","",""
"38493","1","",""
"38494","1","",""
"38495","1","",""
"38496","1","",""
"38497","1","",""
"38498","1","Consent given","Subject walking through RPs yard"
"38499","1","Incident to arrest","SEARCH INCIDENT TO ARREST"
"38500","1","Incident to arrest","Search incident to arrest. "
"38501","1","",""
"38501","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"38501","3","",""
"38502","1","",""
"38503","1","",""
"38504","1","",""
"38505","1","",""
"38506","1","",""
"38507","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38508","1","",""
"38509","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38510","1","",""
"38511","1","",""
"38512","1","",""
"38513","1","Incident to arrest","HE WAS UNDER ARREST "
"38514","1","",""
"38515","1","Consent given","consent given"
"38516","1","",""
"38517","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38518","1","",""
"38519","1","Incident to arrest","arrested for warrant"
"38520","1","Incident to arrest","5150 hold"
"38521","1","",""
"38522","1","",""
"38523","1","",""
"38524","1","",""
"38525","1","Incident to arrest","Subject was arrested for 23152[a] VC"
"38526","1","Incident to arrest","arrest"
"38526","2","Incident to arrest","arrest"
"38527","1","",""
"38528","1","",""
"38529","1","",""
"38530","1","",""
"38531","1","",""
"38532","1","",""
"38533","1","",""
"38534","1","",""
"38535","1","",""
"38536","1","",""
"38537","1","",""
"38538","1","",""
"38539","1","",""
"38540","1","Consent given","subject in poss of hammer."
"38540","1","Officer Safety/safety of others","subject in poss of hammer."
"38541","1","",""
"38542","1","",""
"38543","1","",""
"38544","1","",""
"38545","1","",""
"38546","1","",""
"38547","1","",""
"38548","1","",""
"38549","1","",""
"38550","1","Incident to arrest","PERSON WAS ARRETED FOR ILLEGAL LODGING AND THEN SEARCHED"
"38550","2","",""
"38551","1","",""
"38552","1","",""
"38553","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38554","1","",""
"38555","1","Vehicle inventory","INVENTORY"
"38556","1","",""
"38556","2","",""
"38557","1","",""
"38558","1","",""
"38559","1","",""
"38560","1","",""
"38561","1","",""
"38562","1","",""
"38562","2","",""
"38563","1","",""
"38564","1","",""
"38565","1","",""
"38566","1","",""
"38567","1","",""
"38568","1","",""
"38569","1","",""
"38570","1","",""
"38571","1","",""
"38572","1","",""
"38573","1","",""
"38574","1","",""
"38575","1","",""
"38576","1","",""
"38577","1","",""
"38578","1","",""
"38578","2","",""
"38579","1","Incident to arrest","warrant"
"38580","1","",""
"38581","1","",""
"38582","1","",""
"38583","1","",""
"38584","1","",""
"38585","1","",""
"38586","1","",""
"38587","1","",""
"38587","2","",""
"38587","3","",""
"38588","1","",""
"38589","1","",""
"38590","1","",""
"38591","1","",""
"38592","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38592","2","Incident to arrest","search incident to arrest/ 4th waiver "
"38592","2","Condition of parole / probation/ PRCS / mandatory supervision","search incident to arrest/ 4th waiver "
"38593","1","",""
"38594","1","",""
"38595","1","",""
"38596","1","",""
"38597","1","",""
"38598","1","Incident to arrest","PERSON WAS ARRESTED FOR A MISDEMEANOR WARRANT "
"38599","1","",""
"38600","1","",""
"38601","1","",""
"38602","1","",""
"38603","1","",""
"38603","2","",""
"38603","3","",""
"38604","1","",""
"38605","1","",""
"38606","1","",""
"38607","1","",""
"38608","1","",""
"38609","1","",""
"38610","1","",""
"38611","1","Consent given","4th waiver and consent given"
"38611","1","Condition of parole / probation/ PRCS / mandatory supervision","4th waiver and consent given"
"38612","1","Condition of parole / probation/ PRCS / mandatory supervision","search of belongings"
"38612","1","Incident to arrest","search of belongings"
"38613","1","",""
"38613","2","",""
"38614","1","",""
"38615","1","Incident to arrest","Arrested for parole violation"
"38616","1","",""
"38617","1","",""
"38618","1","",""
"38619","1","",""
"38619","2","",""
"38619","3","",""
"38620","1","Incident to arrest","Subject was placed on a 5150 Hold and needed to be searched prior to entering police vehicle."
"38621","1","",""
"38622","1","",""
"38623","1","",""
"38624","1","",""
"38625","1","",""
"38626","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38627","1","",""
"38627","2","",""
"38627","3","",""
"38628","1","",""
"38629","1","",""
"38630","1","","CONSENT FOR PERSON AND CONTRABAND FOR PROPERTY"
"38631","1","",""
"38632","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38633","1","",""
"38634","1","",""
"38635","1","",""
"38636","1","",""
"38636","2","",""
"38636","3","",""
"38637","1","",""
"38638","1","",""
"38639","1","",""
"38640","1","",""
"38641","1","Incident to arrest","illegal lodging"
"38642","1","",""
"38643","1","Incident to arrest","The subject was arrested for burglary and possession of stolen property and searched incident to arrest."
"38644","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38645","1","",""
"38646","1","",""
"38647","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38647","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"38648","1","",""
"38648","2","Incident to arrest","ENCROACHING ON PUBLIC PROPERTY"
"38648","2","Officer Safety/safety of others","ENCROACHING ON PUBLIC PROPERTY"
"38649","1","Consent given","field interview"
"38650","1","",""
"38651","1","",""
"38652","1","",""
"38653","1","",""
"38654","1","",""
"38655","1","",""
"38655","2","",""
"38656","1","",""
"38656","2","Incident to arrest","4TH WAIVER"
"38656","2","Condition of parole / probation/ PRCS / mandatory supervision","4TH WAIVER"
"38657","1","",""
"38658","1","",""
"38659","1","",""
"38660","1","",""
"38661","1","",""
"38662","1","",""
"38663","1","",""
"38664","1","",""
"38665","1","",""
"38666","1","",""
"38666","2","",""
"38667","1","Incident to arrest","273.5(A) PC"
"38668","1","",""
"38669","1","",""
"38670","1","",""
"38671","1","",""
"38672","1","",""
"38673","1","",""
"38674","1","",""
"38675","1","",""
"38676","1","",""
"38677","1","",""
"38678","1","Incident to arrest","Male 5150 hold"
"38679","1","",""
"38680","1","",""
"38681","1","Incident to arrest","searched incident to arrest"
"38682","1","",""
"38682","2","",""
"38682","3","",""
"38682","4","",""
"38683","1","Incident to arrest","ARRESTED FOR ROBBERY"
"38684","1","",""
"38684","2","",""
"38685","1","",""
"38686","1","",""
"38687","1","",""
"38688","1","Incident to arrest","subj under arrest for 11550a"
"38689","1","",""
"38690","1","",""
"38690","2","",""
"38691","1","",""
"38692","1","",""
"38693","1","",""
"38694","1","",""
"38695","1","",""
"38696","1","",""
"38697","1","",""
"38698","1","",""
"38699","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38700","1","",""
"38701","1","",""
"38702","1","",""
"38702","2","",""
"38702","3","",""
"38702","4","",""
"38702","5","",""
"38702","6","",""
"38703","1","",""
"38704","1","",""
"38705","1","",""
"38706","1","",""
"38707","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38707","2","",""
"38708","1","Incident to arrest","stolen car"
"38709","1","",""
"38710","1","",""
"38710","2","",""
"38711","1","",""
"38711","2","",""
"38712","1","",""
"38713","1","",""
"38713","2","",""
"38714","1","",""
"38715","1","",""
"38716","1","",""
"38717","1","",""
"38718","1","",""
"38718","2","",""
"38718","3","",""
"38719","1","",""
"38720","1","",""
"38721","1","",""
"38722","1","",""
"38723","1","Vehicle inventory","vehicle had false registration tabs"
"38724","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38725","1","",""
"38726","1","",""
"38727","1","",""
"38727","2","",""
"38728","1","",""
"38729","1","",""
"38730","1","",""
"38731","1","",""
"38732","1","Incident to arrest","Sub was detained for investigation. "
"38733","1","",""
"38734","1","",""
"38734","2","",""
"38735","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38736","1","",""
"38737","1","",""
"38738","1","",""
"38739","1","",""
"38740","1","Incident to arrest","Subject had a warrant for his arrest."
"38741","1","",""
"38742","1","",""
"38742","2","",""
"38743","1","",""
"38744","1","",""
"38745","1","",""
"38745","2","",""
"38746","1","",""
"38747","1","",""
"38748","1","",""
"38749","1","",""
"38749","2","",""
"38749","3","",""
"38749","4","",""
"38749","5","",""
"38749","6","Condition of parole / probation/ PRCS / mandatory supervision",""
"38749","7","",""
"38749","8","",""
"38749","9","",""
"38749","10","",""
"38750","1","Vehicle inventory","VIMP FOR NO D/L"
"38751","1","",""
"38752","1","",""
"38753","1","",""
"38754","1","",""
"38755","1","",""
"38756","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38757","1","",""
"38758","1","",""
"38759","1","",""
"38760","1","",""
"38761","1","",""
"38762","1","Consent given","odd behavior"
"38763","1","Consent given","CONSENT SEARCH OF PERSON"
"38764","1","",""
"38764","2","",""
"38764","3","",""
"38765","1","",""
"38766","1","",""
"38767","1","",""
"38768","1","",""
"38769","1","",""
"38770","1","",""
"38771","1","",""
"38772","1","Incident to arrest","Subject detained and transported to Detox facility"
"38773","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38774","1","",""
"38775","1","Incident to arrest","SUBJECT HAD ACTIVE WARRANT"
"38776","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38777","1","",""
"38778","1","",""
"38779","1","Incident to arrest","SUBJECT PLACED UNDER ARREST FOR REFUSING TO SIGN NOTICE TO APPEAR"
"38780","1","Officer Safety/safety of others","transport to detox"
"38780","1","Odor of contraband","transport to detox"
"38781","1","",""
"38782","1","Incident to arrest","Subj intoxicated in public. Falling over. Fell on trolley tracks."
"38783","1","",""
"38784","1","",""
"38785","1","",""
"38786","1","",""
"38787","1","",""
"38788","1","Vehicle inventory","22651p cvc"
"38789","1","",""
"38790","1","",""
"38791","1","",""
"38792","1","",""
"38793","1","Incident to arrest","SUBJECT SEARCHED INCIDENT TO ARREST"
"38794","1","",""
"38795","1","",""
"38796","1","",""
"38797","1","",""
"38798","1","",""
"38799","1","",""
"38800","1","",""
"38801","1","",""
"38802","1","Incident to arrest","Incident to arrest search"
"38803","1","",""
"38804","1","",""
"38805","1","",""
"38806","1","",""
"38807","1","",""
"38808","1","",""
"38808","2","",""
"38809","1","",""
"38810","1","Incident to arrest","ARRESTED FOR TRESPASSING"
"38811","1","",""
"38812","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38813","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38814","1","",""
"38815","1","",""
"38816","1","",""
"38817","1","",""
"38818","1","",""
"38818","2","",""
"38819","1","",""
"38820","1","",""
"38821","1","Incident to arrest","5150 W&I DETENTION "
"38822","1","",""
"38823","1","",""
"38824","1","",""
"38825","1","",""
"38826","1","",""
"38827","1","Incident to arrest","SEARCH INCIDENT TO ARREST"
"38828","1","",""
"38829","1","",""
"38830","1","Vehicle inventory","22651p cvc"
"38831","1","",""
"38832","1","Incident to arrest","subject was arrested"
"38833","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38834","1","",""
"38835","1","",""
"38836","1","",""
"38837","1","",""
"38838","1","",""
"38839","1","",""
"38840","1","",""
"38841","1","",""
"38842","1","",""
"38843","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38844","1","",""
"38845","1","",""
"38846","1","",""
"38847","1","",""
"38848","1","Incident to arrest","RESPONDED TO PHYSICAL CONFRONTATION"
"38849","1","",""
"38850","1","",""
"38851","1","Incident to arrest","suspect annoying 13 year old girl"
"38852","1","",""
"38853","1","Incident to arrest","979 PC"
"38854","1","Condition of parole / probation/ PRCS / mandatory supervision","gang member on prcs probation"
"38854","1","Officer Safety/safety of others","gang member on prcs probation"
"38854","1","Suspected weapons","gang member on prcs probation"
"38855","1","",""
"38855","2","",""
"38856","1","",""
"38857","1","",""
"38858","1","",""
"38859","1","Incident to arrest","searched incident to arrest"
"38860","1","",""
"38860","2","",""
"38861","1","",""
"38862","1","",""
"38863","1","",""
"38864","1","",""
"38864","2","",""
"38864","3","",""
"38865","1","",""
"38866","1","",""
"38867","1","",""
"38868","1","",""
"38869","1","",""
"38870","1","",""
"38871","1","",""
"38872","1","",""
"38873","1","",""
"38873","2","",""
"38874","1","Incident to arrest","drunk and arrested"
"38875","1","",""
"38876","1","",""
"38877","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38878","1","",""
"38879","1","Incident to arrest","pushed mom in the back causing injuries"
"38880","1","",""
"38880","2","",""
"38881","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38882","1","",""
"38883","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38884","1","Incident to arrest","HAD PARAPHERNALIA IN POSSESSION"
"38885","1","",""
"38886","1","Officer Safety/safety of others","welfare check of residence"
"38886","2","",""
"38887","1","",""
"38887","2","",""
"38887","3","Incident to arrest","Subject has intoxicated in public"
"38887","4","Incident to arrest","Drunk in public"
"38888","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38888","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"38889","1","",""
"38890","1","",""
"38891","1","",""
"38892","1","Incident to arrest","RESIST ARREST"
"38892","2","Incident to arrest","DRUNK IN PUBLIC"
"38893","1","",""
"38894","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38895","1","",""
"38896","1","Incident to arrest","drunk and arrested"
"38897","1","Incident to arrest","drunk and arrested"
"38898","1","",""
"38899","1","Incident to arrest","drunk and arrested"
"38900","1","",""
"38901","1","",""
"38902","1","",""
"38903","1","",""
"38904","1","",""
"38905","1","Incident to arrest","Under arrest"
"38906","1","",""
"38907","1","",""
"38908","1","Incident to arrest","TRESSPASING"
"38909","1","",""
"38910","1","",""
"38911","1","",""
"38912","1","",""
"38913","1","Incident to arrest","consented already mentioned.."
"38913","1","Consent given","consented already mentioned.."
"38913","1","Suspected weapons","consented already mentioned.."
"38913","1","Officer Safety/safety of others","consented already mentioned.."
"38914","1","",""
"38915","1","",""
"38916","1","",""
"38917","1","",""
"38918","1","Incident to arrest","DRUNK IN PUBLIC"
"38919","1","",""
"38920","1","",""
"38921","1","",""
"38922","1","Incident to arrest","Incident to arrest."
"38923","1","",""
"38924","1","",""
"38925","1","",""
"38926","1","",""
"38927","1","",""
"38928","1","Consent given","placed under arrest for 979PC"
"38928","1","Incident to arrest","placed under arrest for 979PC"
"38928","1","Officer Safety/safety of others","placed under arrest for 979PC"
"38928","1","Search Warrant","placed under arrest for 979PC"
"38929","1","",""
"38929","2","",""
"38930","1","Exigent circumstances/emergency","attempt to locate physical ID for suspect"
"38930","1","Vehicle inventory","attempt to locate physical ID for suspect"
"38931","1","Officer Safety/safety of others","10-35 suspect"
"38931","2","Officer Safety/safety of others","10-35 suspect"
"38932","1","",""
"38932","2","",""
"38933","1","",""
"38934","1","Vehicle inventory","Vehicle investory and no valid ID persuant to CVC violation"
"38935","1","",""
"38936","1","",""
"38937","1","",""
"38938","1","",""
"38939","1","",""
"38940","1","",""
"38941","1","",""
"38942","1","",""
"38942","2","Incident to arrest","Arrest"
"38943","1","",""
"38944","1","Incident to arrest","DUI arrest"
"38945","1","Incident to arrest","arrested for child abuse and dui"
"38946","1","",""
"38947","1","Incident to arrest","subj placed under arrest for disorderly conduct. subj searched incident to arrest. "
"38948","1","Suspected weapons","in possession of dirk/dagger, methamphetamine"
"38948","1","Incident to arrest","in possession of dirk/dagger, methamphetamine"
"38948","1","Officer Safety/safety of others","in possession of dirk/dagger, methamphetamine"
"38949","1","",""
"38950","1","",""
"38951","1","",""
"38951","2","",""
"38952","1","",""
"38953","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38954","1","Incident to arrest","11550 hs"
"38955","1","Incident to arrest","arrested for 11550 and 113777 HS"
"38956","1","",""
"38957","1","",""
"38958","1","",""
"38959","1","",""
"38960","1","",""
"38961","1","",""
"38962","1","",""
"38963","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38964","1","",""
"38965","1","",""
"38966","1","",""
"38967","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38968","1","",""
"38969","1","",""
"38970","1","",""
"38970","2","",""
"38971","1","",""
"38972","1","",""
"38973","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38974","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"38975","1","",""
"38976","1","",""
"38977","1","",""
"38978","1","",""
"38979","1","",""
"38980","1","",""
"38981","1","",""
"38982","1","",""
"38983","1","",""
"38984","1","",""
"38985","1","",""
"38986","1","",""
"38987","1","",""
"38988","1","",""
"38989","1","",""
"38990","1","",""
"38990","2","",""
"38991","1","",""
"38992","1","Incident to arrest","illegal lodging"
"38993","1","",""
"38994","1","",""
"38995","1","",""
"38996","1","",""
"38997","1","",""
"38998","1","",""
"38998","2","",""
"38998","3","",""
"38999","1","",""
"39000","1","Suspected weapons","searching for weapon used in incident "
"39001","1","",""
"39002","1","",""
"39003","1","",""
"39004","1","",""
"39005","1","",""
"39005","2","Incident to arrest","SUBJECT WAS ARRESTED AND BULK PROPERTY WAS SEARCHED"
"39005","3","Incident to arrest","ARRESTED FOR ILLEGL LODGING"
"39005","4","Incident to arrest","SUSPECTE ARRESTED"
"39006","1","",""
"39007","1","",""
"39008","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"39009","1","",""
"39010","1","",""
"39011","1","",""
"39012","1","",""
"39012","2","",""
"39012","3","",""
"39012","4","",""
"39013","1","",""
"39014","1","Vehicle inventory","INVENTORY PRIOR TO IMPOUND"
"39015","1","",""
"39016","1","",""
"39017","1","",""
"39018","1","",""
"39019","1","",""
"39020","1","",""
"39021","1","",""
"39022","1","",""
"39023","1","",""
"39024","1","",""
"39024","2","",""
"39025","1","",""
"39026","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"39027","1","",""
"39028","1","",""
"39029","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"39030","1","",""
"39031","1","",""
"39032","1","",""
"39033","1","",""
"39034","1","",""
"39035","1","",""
"39036","1","",""
"39037","1","",""
"39038","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"39038","2","",""
"39039","1","Consent given","4TH WAIVER SEARCH OF COMPANION/ CONSENT SEARCH OF VEH."
"39039","2","",""
"39040","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"39041","1","",""
"39042","1","",""
"39043","1","",""
"39044","1","",""
"39045","1","",""
"39046","1","",""
